event_id,generated_at,source_node,service_name,status_code,is_synthetic,scenario_tag,telemetry_profile,cpu_pct,memory_pct,latency_ms,disk_io_pct,net_error_rate,queue_length,throughput_rate,http_5xx_rate
332dcc2d-1a22-4d91-bf53-88bceafff6ab,2026-04-19T15:39:45.570721-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,42.616,43.003,80.058,29.368,0.294,36.549,77.923,0.489
ddbbea41-9c2d-4457-b269-b18e8effe03a,2026-04-19T15:39:45.591964-04:00,node-01,payments-api,200,True,normal,market_aware_v1,38.338,45.487,95.682,27.476,0.223,37.875,71.103,0.395
c80b484e-18e8-4164-83f2-6c214ee34c24,2026-04-19T15:39:45.614102-04:00,node-01,orders-api,200,True,normal,market_aware_v1,48.602,43.443,82.86,31.254,0.208,46.458,98.284,0.545
ac250263-b8d0-4d06-b0e7-2d6c26f94d9a,2026-04-19T15:39:45.636388-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,43.827,47.01,92.293,27.665,0.447,46.031,73.354,0.906
a1541e41-225f-4679-889d-aff8aa697c9b,2026-04-19T15:39:45.668001-04:00,node-01,payments-api,200,True,normal,market_aware_v1,41.346,50.305,89.75,26.34,0.241,43.989,69.816,0.589
b8c01440-4b7e-49f3-bc57-db79da020e0b,2026-04-19T15:39:45.701158-04:00,node-01,orders-api,200,True,normal,market_aware_v1,48.641,45.036,75.247,31.46,0.199,34.965,102.905,0.33
c33d145a-d5ae-4ef8-b62a-32d27045216d,2026-04-19T15:39:45.722828-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,46.648,46.571,91.288,31.91,0.394,36.114,81.427,0.582
1fbe1990-c194-448e-afac-81f558632e84,2026-04-19T15:39:45.739260-04:00,node-01,payments-api,200,True,normal,market_aware_v1,45.059,51.535,94.784,25.883,0.418,43.401,66.677,0.764
6d536b74-60f5-4f7b-a3ea-1271db3669d6,2026-04-19T15:39:45.766414-04:00,node-01,orders-api,200,True,normal,market_aware_v1,53.709,42.435,93.338,30.553,0.258,43.409,100.662,0.588
1823ef3e-e787-4e58-96dd-81f5808c6b73,2026-04-19T15:39:45.800196-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,50.858,46.954,95.461,31.198,0.28,46.57,82.572,0.748
8b39b087-3c30-48d7-9ed8-941d068deffb,2026-04-19T15:39:45.821944-04:00,node-01,payments-api,200,True,normal,market_aware_v1,46.918,53.192,93.504,29.368,0.313,42.053,73.984,0.591
f8d21828-86b1-477e-9fb6-6eef2b67db17,2026-04-19T15:39:45.844248-04:00,node-01,orders-api,200,True,normal,market_aware_v1,52.503,45.086,85.467,32.723,0.289,48.286,97.938,0.709
2c0fbb81-c0df-4cf7-9349-4e612f6b25fd,2026-04-19T15:39:45.877464-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,46.841,47.12,79.844,30.505,0.4,39.162,87.548,0.584
4caf7864-c94b-45ff-b904-0efacdabf989,2026-04-19T15:39:45.909246-04:00,node-01,payments-api,200,True,normal,market_aware_v1,47.576,51.89,106.17,25.971,0.265,45.663,70.439,0.617
6b922ff0-5dd4-4c71-a959-999a0d490748,2026-04-19T15:39:45.930322-04:00,node-01,orders-api,200,True,normal,market_aware_v1,46.134,45.002,78.937,29.371,0.192,41.096,106.844,0.411
f789e846-efa7-4215-9133-1ba5d72f124f,2026-04-19T15:39:45.953853-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,43.465,46.725,79.948,28.619,0.263,35.102,81.448,0.46
83eecbdd-369a-4246-be18-c355e761d8f5,2026-04-19T15:39:45.977795-04:00,node-01,payments-api,200,True,normal,market_aware_v1,42.329,52.535,92.735,24.468,0.319,42.805,68.535,0.685
a0a92f9a-a7bb-4ad5-ba0f-efc5febe40d7,2026-04-19T15:39:46.011819-04:00,node-01,orders-api,200,True,normal,market_aware_v1,49.554,45.527,76.816,31.893,0.086,34.031,102.57,0.205
8b0e06e1-3e83-4daa-be5b-01db440d317c,2026-04-19T15:39:46.043017-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,45.944,45.503,71.117,28.07,0.306,35.406,85.089,0.481
6d2207c1-47ed-4d01-be4b-07cbcae475e3,2026-04-19T15:39:46.062402-04:00,node-01,payments-api,200,True,normal,market_aware_v1,41.973,48.778,95.444,24.786,0.321,44.089,61.984,0.69
080c2961-4eeb-478c-aace-b1e52b6e7070,2026-04-19T15:39:46.084747-04:00,node-01,orders-api,200,True,normal,market_aware_v1,43.43,43.355,77.654,32.423,0.157,36.854,98.831,0.292
2e7681cf-023a-46be-86b7-748cf0c70fb3,2026-04-19T15:39:46.106782-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,45.952,48.95,84.978,28.935,0.349,37.011,82.712,0.529
dfdc7273-c2a2-436c-a6a5-cbbcfe7e5920,2026-04-19T15:39:46.128819-04:00,node-01,payments-api,200,True,normal,market_aware_v1,37.259,47.939,83.0,27.302,0.242,32.616,67.67,0.45
b0f8f5a4-58f7-446a-a8db-d64cc3302388,2026-04-19T15:39:46.149747-04:00,node-01,orders-api,200,True,normal,market_aware_v1,50.393,42.543,71.343,29.974,0.267,37.892,98.594,0.468
c03aa556-41a1-4156-a0a7-6d85de0c1a8f,2026-04-19T15:39:46.172257-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,41.312,42.665,91.862,26.521,0.441,45.907,73.246,0.821
203ec942-d087-4298-b84d-3267765bce0a,2026-04-19T15:39:46.204316-04:00,node-01,payments-api,200,True,normal,market_aware_v1,41.24,46.646,93.484,24.277,0.213,41.946,59.674,0.628
e227f9ad-b277-41ad-b9f8-e99ac111cc74,2026-04-19T15:39:46.219901-04:00,node-01,orders-api,200,True,normal,market_aware_v1,42.775,41.938,74.731,29.086,0.126,37.482,100.006,0.313
905c7509-63b5-4b78-9de5-6fe8912760f6,2026-04-19T15:39:46.248492-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,43.338,44.406,89.66,29.934,0.363,41.83,75.742,0.68
ea193ead-17c8-4462-a8c9-e1449dc5c391,2026-04-19T15:39:46.270936-04:00,node-01,payments-api,200,True,normal,market_aware_v1,39.04,47.047,80.899,24.376,0.328,32.96,65.762,0.563
28ce63a3-874a-462c-b022-3646094e4468,2026-04-19T15:39:46.291828-04:00,node-01,orders-api,200,True,normal,market_aware_v1,42.093,41.819,73.305,28.663,0.311,39.93,100.924,0.447
c5922be8-3eb2-465f-a50f-d88f31a1f4b3,2026-04-19T15:39:46.305204-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,41.942,47.043,94.601,25.933,0.377,40.084,75.659,0.6
f0c19169-00bc-4b6a-8852-e7340e392c93,2026-04-19T15:39:46.324801-04:00,node-01,payments-api,200,True,normal,market_aware_v1,38.556,47.18,101.91,25.943,0.409,44.346,59.404,0.896
bc674892-23bc-4b74-8fd6-3b6e12aa7675,2026-04-19T15:39:46.346772-04:00,node-01,orders-api,200,True,normal,market_aware_v1,46.035,43.02,79.954,32.524,0.214,41.066,96.467,0.429
27c18795-9f3a-4bcb-955a-80e188a9c731,2026-04-19T15:39:46.371664-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,44.639,47.882,85.398,30.471,0.408,38.928,77.236,0.668
e745ec66-0259-4804-905d-48242ec85e89,2026-04-19T15:39:46.391226-04:00,node-01,payments-api,200,True,normal,market_aware_v1,42.381,52.372,70.743,22.983,0.259,36.167,72.68,0.516
1b0fa024-0092-4ea9-9622-424ccab5a611,2026-04-19T15:39:46.413454-04:00,node-01,orders-api,200,True,normal,market_aware_v1,45.228,42.305,84.802,32.404,0.308,51.213,99.704,0.724
8a6818cd-6511-4783-b72e-cdb913cd6cd6,2026-04-19T15:39:46.434432-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,43.137,45.501,98.644,29.461,0.357,38.803,78.689,0.609
85cb586c-1fce-47a7-9c00-e28107909466,2026-04-19T15:39:46.456408-04:00,node-01,payments-api,200,True,normal,market_aware_v1,40.374,47.274,97.473,25.573,0.373,37.083,71.4,0.693
9cf33713-21ac-4b65-ae85-55f284c63684,2026-04-19T15:39:46.481230-04:00,node-01,orders-api,200,True,normal,market_aware_v1,48.189,53.068,81.206,32.77,0.288,44.951,101.762,0.585
6a995e65-703d-4de9-bf30-aba0490d193a,2026-04-19T15:39:46.500177-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,49.797,47.885,100.526,32.164,0.409,46.239,80.243,0.913
88bd3c03-2c82-4ecd-8241-ff4c6e206256,2026-04-19T15:39:46.522727-04:00,node-01,payments-api,200,True,normal,market_aware_v1,46.908,51.095,117.635,24.581,0.377,52.772,66.399,0.864
d4574689-8e46-498a-84ae-dcf3fac28953,2026-04-19T15:39:46.546439-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.453,46.045,69.344,31.685,0.183,39.892,101.98,0.394
d2da0a56-ad7f-4a64-916f-081fcfa41fbe,2026-04-19T15:39:46.576688-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,48.752,49.415,86.216,29.824,0.318,43.325,88.267,0.604
685bf969-3821-46cd-945e-6573f1ffeacb,2026-04-19T15:39:46.608950-04:00,node-01,payments-api,200,True,normal,market_aware_v1,44.076,53.112,93.631,26.033,0.369,42.155,81.229,0.584
ad7f3378-6e6d-4915-bac6-38d977a8ce56,2026-04-19T15:39:46.632205-04:00,node-01,orders-api,200,True,normal,market_aware_v1,55.101,47.008,86.545,34.195,0.292,41.656,106.42,0.562
03ca8122-b443-4d3f-8b20-5d5241a09546,2026-04-19T15:39:46.652920-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,53.492,48.814,110.6,31.319,0.677,51.424,82.935,1.068
c1e5e63b-927d-4bb9-b870-49d7bcbd52ce,2026-04-19T15:39:46.674775-04:00,node-01,payments-api,200,True,normal,market_aware_v1,46.43,53.111,98.763,28.546,0.284,41.488,75.211,0.583
48bc007a-3e42-4113-9c6c-e36969fba70a,2026-04-19T15:39:46.697526-04:00,node-01,orders-api,200,True,normal,market_aware_v1,52.671,47.91,80.261,34.625,0.231,42.481,111.471,0.411
097c88c8-eca2-4e47-99a0-196b281edb57,2026-04-19T15:39:46.718322-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,48.331,52.163,99.897,32.026,0.352,41.797,92.508,0.676
2345e3f2-3482-49e1-98af-156dd85a26f1,2026-04-19T15:39:46.740782-04:00,node-01,payments-api,200,True,normal,market_aware_v1,43.952,51.001,99.873,26.722,0.302,45.756,71.884,0.743
9f25329f-5a34-4e50-b060-4b26176ff79a,2026-04-19T15:39:46.764427-04:00,node-01,orders-api,200,True,normal,market_aware_v1,55.032,46.23,87.199,32.52,0.245,38.914,110.241,0.399
6095f750-1091-42fd-9f28-bd89deff111a,2026-04-19T15:39:46.785965-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,50.593,48.37,91.789,29.587,0.394,43.877,78.649,0.737
de92e592-f026-47ce-8339-1735458adfa7,2026-04-19T15:39:46.800531-04:00,node-01,payments-api,200,True,normal,market_aware_v1,44.754,49.657,102.082,28.261,0.397,50.276,68.649,0.912
43212a8d-bf22-46e2-b484-71900e50ef4d,2026-04-19T15:39:46.817804-04:00,node-01,orders-api,200,True,normal,market_aware_v1,50.143,46.465,69.607,31.303,0.15,39.855,108.408,0.38
8189f598-616f-4392-8f79-423d68bbbfed,2026-04-19T15:39:46.840556-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,47.575,51.342,100.063,29.636,0.623,47.416,74.468,1.126
6076aac3-ecde-43e4-9356-2d8c089f0c14,2026-04-19T15:39:46.863314-04:00,node-01,payments-api,200,True,normal,market_aware_v1,41.908,47.671,87.705,26.162,0.369,40.218,67.943,0.53
3ce2b1a1-48f6-4191-9ec2-4d755a688011,2026-04-19T15:39:46.883909-04:00,node-01,orders-api,200,True,normal,market_aware_v1,49.666,39.864,77.822,31.416,0.269,40.904,98.581,0.492
4f80d940-ba69-4213-944b-1d2a08c96116,2026-04-19T15:39:46.910769-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,45.694,44.707,87.882,26.893,0.299,33.345,83.658,0.558
912018cb-63b6-4d05-a94d-abd0e730038a,2026-04-19T15:39:46.938809-04:00,node-01,payments-api,200,True,normal,market_aware_v1,38.456,47.12,93.476,26.327,0.327,43.091,63.944,0.601
038204b4-6dee-46a7-8197-9325e969763d,2026-04-19T15:39:46.953194-04:00,node-01,orders-api,200,True,normal,market_aware_v1,46.312,41.603,83.939,29.431,0.256,42.229,96.29,0.531
46495532-e152-447d-8a82-be559ba10978,2026-04-19T15:39:46.985092-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,41.566,44.881,81.791,26.523,0.386,36.284,77.535,0.604
1df9bb2a-9571-4783-bd60-595b178bfc19,2026-04-19T15:39:47.004550-04:00,node-01,payments-api,200,True,normal,market_aware_v1,36.763,48.344,91.689,22.673,0.214,39.864,58.489,0.472
d7ad49c0-631b-4f83-94c5-df05602e7583,2026-04-19T15:39:47.027209-04:00,node-01,orders-api,200,True,normal,market_aware_v1,43.22,41.01,77.868,29.572,0.333,40.812,95.257,0.536
223f4473-d5b8-4779-8a7d-0d6792eb35d2,2026-04-19T15:39:47.047329-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,39.839,40.584,76.006,27.332,0.356,31.9,71.524,0.576
9d81bfc8-c260-48bb-89fd-cf0dc741eb3d,2026-04-19T15:39:47.070735-04:00,node-01,payments-api,200,True,normal,market_aware_v1,33.491,45.079,82.469,24.812,0.275,32.149,67.092,0.355
c3295be2-8f60-4616-afd8-3a6d09bc55c0,2026-04-19T15:39:47.093509-04:00,node-01,orders-api,200,True,normal,market_aware_v1,46.302,39.842,84.003,30.494,0.401,41.981,83.207,0.838
4e55cf6a-4141-48e1-9d51-d6709e48bbaa,2026-04-19T15:39:47.125594-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,38.193,41.405,78.326,25.284,0.34,37.285,76.53,0.627
4c88583c-0d1e-43c6-b2c1-d8a601080f38,2026-04-19T15:39:47.140222-04:00,node-01,payments-api,200,True,normal,market_aware_v1,36.67,45.266,91.8,22.547,0.306,39.348,59.244,0.676
7acce7ba-215e-4e9e-89c9-a3d69af6f576,2026-04-19T15:39:47.171519-04:00,node-01,orders-api,200,True,normal,market_aware_v1,43.8,42.371,84.837,31.312,0.26,41.954,95.334,0.6
e2205b46-a5f0-46d0-840e-16a526987150,2026-04-19T15:39:47.193740-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,39.934,45.963,76.817,27.265,0.373,35.373,76.003,0.52
56f917fa-20ba-4867-8c15-642cdeabfa7e,2026-04-19T15:39:47.214301-04:00,node-01,payments-api,200,True,normal,market_aware_v1,39.96,45.618,92.414,26.154,0.277,40.249,67.411,0.507
8ed52607-583b-474b-a5a6-ca84146be82d,2026-04-19T15:39:47.235280-04:00,node-01,orders-api,200,True,normal,market_aware_v1,42.094,40.443,71.582,28.552,0.292,36.481,92.496,0.374
d2f5563f-845c-49d0-82d7-4dc7b75d7505,2026-04-19T15:39:47.258601-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,42.888,45.14,85.221,29.174,0.342,33.417,75.416,0.548
e7785bb1-dc8c-437a-a52a-f5f704e940b5,2026-04-19T15:39:47.282759-04:00,node-01,payments-api,200,True,normal,market_aware_v1,39.338,45.688,107.656,24.697,0.231,43.933,57.976,0.698
c04b4a03-49d3-4303-bc0a-117029d988ca,2026-04-19T15:39:47.312121-04:00,node-01,orders-api,200,True,normal,market_aware_v1,41.781,43.335,71.559,30.486,0.149,33.079,99.687,0.059
1bdc38bf-c52e-4a8e-9f2f-93834f00ab68,2026-04-19T15:39:47.329036-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,40.877,45.974,84.063,28.711,0.398,43.765,78.204,0.869
7fa80f56-d925-4a71-963a-2feaa06b15e8,2026-04-19T15:39:47.344874-04:00,node-01,payments-api,200,True,normal,market_aware_v1,41.171,49.048,100.623,26.194,0.377,48.399,61.154,0.793
80ff3fd8-7064-46e0-a393-bdd6e0546633,2026-04-19T15:39:47.390166-04:00,node-01,orders-api,200,True,normal,market_aware_v1,45.558,42.73,86.071,33.399,0.258,40.452,99.25,0.388
b9d14af0-42d0-4cf2-9f11-ecadc64a7ee6,2026-04-19T15:39:47.442975-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,44.909,49.646,96.829,29.529,0.385,41.937,77.223,0.836
02c78f80-4273-445d-ba8d-61d67d0c6081,2026-04-19T15:39:47.480415-04:00,node-01,payments-api,200,True,normal,market_aware_v1,40.343,47.784,91.244,27.434,0.213,38.131,64.916,0.586
8734c590-4258-497c-bcf3-de00a6d7f9cf,2026-04-19T15:39:47.511794-04:00,node-01,orders-api,200,True,normal,market_aware_v1,53.02,43.193,94.796,29.608,0.217,43.312,96.617,0.537
14d77086-0f97-421c-b69d-2b4dc96079fd,2026-04-19T15:39:47.532173-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,44.273,48.867,102.293,29.908,0.51,48.257,77.617,0.989
ee6474d1-c3a6-44ab-afc2-2e7175d49393,2026-04-19T15:39:47.554718-04:00,node-01,payments-api,200,True,normal,market_aware_v1,44.704,50.297,109.103,25.778,0.359,45.324,63.066,0.781
2c6fc3dd-e021-4f6f-9f83-431b0ee72b46,2026-04-19T15:39:47.576637-04:00,node-01,orders-api,200,True,normal,market_aware_v1,44.974,41.552,71.143,30.524,0.243,41.101,109.434,0.433
3f006c65-eaed-4def-9386-b5407e81e5e6,2026-04-19T15:39:47.598107-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,47.763,49.112,92.512,30.419,0.361,36.957,84.666,0.54
b9d68541-86b4-481d-b58f-6b66fbd74d07,2026-04-19T15:39:47.620311-04:00,node-01,payments-api,200,True,normal,market_aware_v1,43.763,48.256,101.163,26.943,0.271,37.22,73.404,0.475
ca6a7268-71bc-410d-942b-a04215709a51,2026-04-19T15:39:47.643592-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.72,45.628,90.553,30.331,0.316,45.357,103.748,0.539
8c019087-00c4-40a5-891a-8efc843a1939,2026-04-19T15:39:47.674712-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,47.275,49.07,103.986,30.121,0.465,51.323,81.989,0.909
17ca0faa-97c0-4df1-8c0a-f12293665bed,2026-04-19T15:39:47.689223-04:00,node-01,payments-api,200,True,normal,market_aware_v1,41.943,50.869,82.357,25.684,0.344,39.12,71.095,0.639
e791d0f5-d3c6-429a-8e9d-04d79ff8f018,2026-04-19T15:39:47.721071-04:00,node-01,orders-api,200,True,normal,market_aware_v1,50.597,44.642,65.226,31.647,0.208,35.029,107.857,0.33
508ff491-dbd7-444c-ad0a-436fe720f969,2026-04-19T15:39:47.740073-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,48.522,46.781,101.317,27.441,0.42,41.727,73.341,0.827
1b1dec3c-be09-48b6-9b23-fee143a7cb25,2026-04-19T15:39:47.755045-04:00,node-01,payments-api,200,True,normal,market_aware_v1,39.402,50.364,89.508,27.761,0.277,44.036,71.55,0.581
420b2b0f-e94f-495f-887a-43d20dd50166,2026-04-19T15:39:47.774331-04:00,node-01,orders-api,200,True,normal,market_aware_v1,44.414,47.266,78.229,32.705,0.192,35.358,102.691,0.271
7ab824cf-a2ea-41ba-89fb-639142c2f64a,2026-04-19T15:39:47.795786-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,45.444,45.143,88.007,31.244,0.353,38.188,83.568,0.589
cf95fe92-fcc1-4d75-abbf-8d37376537fd,2026-04-19T15:39:47.818573-04:00,node-01,payments-api,200,True,normal,market_aware_v1,46.451,49.648,108.35,27.744,0.477,44.373,61.12,0.83
