event_id,generated_at,source_node,service_name,status_code,is_synthetic,scenario_tag,telemetry_profile,cpu_pct,memory_pct,latency_ms,disk_io_pct,net_error_rate,queue_length,throughput_rate,http_5xx_rate
a4dbb6e8-3a3b-4b01-93e4-f9939fd30c29,2026-04-19T16:12:48.380087-04:00,node-01,payments-api,200,True,normal,market_aware_v1,45.42,51.992,91.201,27.183,0.341,42.555,70.835,0.701
70b90490-378e-49ac-ab39-4ee3403805e9,2026-04-19T16:12:48.402234-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.893,45.231,94.157,30.13,0.232,46.458,98.001,0.543
ff7427d2-a342-41f6-845f-e309b2d37a78,2026-04-19T16:12:48.424416-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,43.397,48.984,80.643,28.809,0.35,40.816,85.889,0.639
44e3c1fb-617a-4fec-a689-982d30454bde,2026-04-19T16:12:48.446950-04:00,node-01,payments-api,200,True,normal,market_aware_v1,40.506,50.671,96.698,24.002,0.337,43.48,68.135,0.664
14f72aa1-b61b-464b-b3ab-00df0d8f6380,2026-04-19T16:12:48.470545-04:00,node-01,orders-api,200,True,normal,market_aware_v1,47.874,42.935,70.415,32.436,0.23,41.693,99.155,0.386
943ba70a-286f-478d-948d-51afb47fa5a4,2026-04-19T16:12:48.498495-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,42.554,49.125,77.76,29.463,0.359,39.676,76.38,0.699
e5372c9c-5f8c-4ac8-868e-6e4435f4a0e9,2026-04-19T16:12:48.538913-04:00,node-01,payments-api,200,True,normal,market_aware_v1,42.281,49.573,99.783,24.765,0.329,45.45,60.261,0.809
2cbe1477-498a-4160-b366-2499ccdbb983,2026-04-19T16:12:48.557942-04:00,node-01,orders-api,200,True,normal,market_aware_v1,43.912,42.049,71.998,27.011,0.175,35.247,101.504,0.33
b5842ee0-24ed-419f-aecf-d2aad5eda2bf,2026-04-19T16:12:48.579196-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,45.135,39.44,84.084,29.482,0.306,36.372,70.588,0.584
6eb9ef4f-ad2f-4f41-bb2f-6b572c7cd5b6,2026-04-19T16:12:48.602920-04:00,node-01,payments-api,200,True,normal,market_aware_v1,35.509,46.247,93.315,25.284,0.277,41.363,64.683,0.604
4e085575-d108-4789-884b-8344d9b3fabe,2026-04-19T16:12:48.624450-04:00,node-01,orders-api,200,True,normal,market_aware_v1,43.189,40.452,70.08,29.802,0.273,36.248,98.165,0.283
c8260470-a8ef-44fd-a780-68f0e9a296de,2026-04-19T16:12:48.645844-04:00,node-01,checkout-api,200,True,anomalous,market_aware_v1,41.26,46.103,100.771,26.948,0.687,41.824,72.048,1.088
cfa88e36-44f4-4214-8444-14efad3f79a7,2026-04-19T16:12:48.675602-04:00,node-01,payments-api,200,True,normal,market_aware_v1,36.225,46.598,103.534,24.82,0.441,46.471,52.925,0.667
8af25483-8770-4e68-a9c9-38f10a693dd6,2026-04-19T16:12:48.704221-04:00,node-01,orders-api,200,True,normal,market_aware_v1,44.236,39.545,95.572,29.836,0.258,44.843,91.779,0.472
9a79fff2-43e9-459b-b6bb-1396684d22bf,2026-04-19T16:12:48.723539-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,42.695,45.823,94.92,27.377,0.384,37.746,69.913,0.625
0874903a-cb9e-45c0-80cc-b52c24530088,2026-04-19T16:12:48.746200-04:00,node-01,payments-api,200,True,normal,market_aware_v1,31.54,47.996,91.126,22.552,0.335,40.844,56.669,0.638
167506aa-518a-4eab-be45-18e60ef01587,2026-04-19T16:12:48.767772-04:00,node-01,orders-api,200,True,normal,market_aware_v1,41.088,41.364,85.544,28.328,0.132,41.081,89.28,0.369
98b0c949-0aa3-4724-bdd6-3f8433ee99a5,2026-04-19T16:12:48.789468-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,37.24,43.28,75.416,27.355,0.306,32.051,73.649,0.411
f03ba4c0-a50b-4c0b-8358-8ed20840c480,2026-04-19T16:12:48.813716-04:00,node-01,payments-api,200,True,normal,market_aware_v1,38.927,48.178,100.907,24.055,0.37,47.443,54.388,0.81
5ae2bb3e-512d-4e52-9edc-53bc7191d5c9,2026-04-19T16:12:48.834586-04:00,node-01,orders-api,200,True,normal,market_aware_v1,43.453,44.461,89.031,28.537,0.283,43.516,94.295,0.455
d05b5b4c-fd96-4ec0-a68f-8bcbfc09fd9b,2026-04-19T16:12:48.864501-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,38.36,45.13,67.239,26.991,0.353,20.502,82.967,0.389
a4e067f3-53eb-448b-b8f2-3afacd32b183,2026-04-19T16:12:48.891335-04:00,node-01,payments-api,200,True,normal,market_aware_v1,38.038,47.733,95.161,24.919,0.328,38.603,62.032,0.657
3198d21b-a299-4994-bcee-fd45ef09aec6,2026-04-19T16:12:48.911889-04:00,node-01,orders-api,200,True,normal,market_aware_v1,41.488,43.102,67.416,30.108,0.17,37.227,102.788,0.19
ad158240-7f3b-4422-9bc2-5e2bf4fa6162,2026-04-19T16:12:48.933832-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,41.694,44.367,81.219,28.926,0.346,36.799,80.013,0.556
81ed1167-cee0-42a5-87db-c98311240739,2026-04-19T16:12:48.955677-04:00,node-01,payments-api,200,True,normal,market_aware_v1,40.833,49.912,78.277,25.906,0.255,34.658,65.906,0.49
225976c5-6bb1-4c65-8ac9-ab8982f151af,2026-04-19T16:12:48.978080-04:00,node-01,orders-api,200,True,normal,market_aware_v1,49.49,41.078,81.11,31.057,0.319,41.249,101.998,0.479
0ea77821-f0e6-4e90-9a2f-636fdc7474e3,2026-04-19T16:12:49.002502-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,46.284,45.085,109.061,28.873,0.46,42.016,80.067,0.814
d44375a6-7dc2-43fd-bc82-d69d825e7d02,2026-04-19T16:12:49.021840-04:00,node-01,payments-api,200,True,normal,market_aware_v1,44.673,51.022,103.373,26.528,0.392,45.85,61.916,0.838
2a5b0807-bfaa-4c59-8ad4-cbfca168aee6,2026-04-19T16:12:49.052152-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.805,47.544,79.608,30.845,0.146,33.962,104.244,0.235
5d339c44-bb8f-45f2-9412-b3cd3a3ee9e7,2026-04-19T16:12:49.067558-04:00,node-01,checkout-api,200,True,anomalous,market_aware_v1,53.64,46.517,118.552,31.225,0.761,51.0,68.672,1.545
88e13c1f-9e8e-4798-8e5b-7e1755e4e510,2026-04-19T16:12:49.085413-04:00,node-01,payments-api,200,True,normal,market_aware_v1,46.178,49.388,87.647,26.439,0.325,38.372,71.7,0.59
8736f2fb-96ee-42bc-83f6-0e250ac0da33,2026-04-19T16:12:49.101336-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.218,43.869,83.937,32.426,0.261,45.585,97.679,0.619
1c664521-b607-4276-9b7c-0787552b13d7,2026-04-19T16:12:49.121982-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,48.89,47.821,109.022,30.825,0.341,45.404,78.023,0.789
9d7398c3-209d-431e-aab0-7f1212550ceb,2026-04-19T16:12:49.145552-04:00,node-01,payments-api,200,True,normal,market_aware_v1,42.524,46.987,100.038,27.295,0.229,40.81,74.689,0.499
a655238c-f8f3-46fa-b2dc-3d50ce8d7b72,2026-04-19T16:12:49.167671-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.068,44.538,72.09,32.138,0.19,40.376,102.724,0.425
4e921c67-f76d-448e-97df-ddb764b534ac,2026-04-19T16:12:49.199004-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,50.643,49.586,93.141,28.537,0.491,46.301,77.321,0.925
2af8f597-e19f-41d3-b346-94e1222ce0be,2026-04-19T16:12:49.223423-04:00,node-01,payments-api,200,True,normal,market_aware_v1,42.524,52.377,98.027,26.939,0.329,44.011,64.534,0.641
a5599f46-7c48-4129-94bc-65632896c079,2026-04-19T16:12:49.245459-04:00,node-01,orders-api,200,True,normal,market_aware_v1,48.864,45.345,75.417,34.022,0.097,35.142,102.813,0.184
d69d2cba-da9f-4a64-9fe0-215e3f2bbe78,2026-04-19T16:12:49.266911-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,46.157,46.992,98.683,30.492,0.462,46.448,78.263,0.844
3a143fe7-49dd-445d-a72a-fbdaaf1fcb93,2026-04-19T16:12:49.288784-04:00,node-01,payments-api,200,True,normal,market_aware_v1,45.028,52.381,134.234,27.033,0.571,56.067,65.758,1.485
58504173-2983-485a-9e37-b6926487cd0b,2026-04-19T16:12:49.319577-04:00,node-01,orders-api,200,True,normal,market_aware_v1,49.334,43.716,97.097,33.189,0.374,47.525,101.502,0.992
5b3228a6-18c2-4a82-a3ef-6ee93fc032d7,2026-04-19T16:12:49.340807-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,45.775,48.72,97.012,26.865,0.39,42.892,85.61,0.714
2a4a2d67-ff15-4dad-bfe4-a69299fcd53a,2026-04-19T16:12:49.368755-04:00,node-01,payments-api,200,True,normal,market_aware_v1,40.94,47.143,96.657,27.345,0.37,44.265,71.314,0.767
3ac75081-c29e-4f4b-932e-68f4701613cf,2026-04-19T16:12:49.389039-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.166,47.276,91.01,32.279,0.214,42.907,96.426,0.491
46482c62-287f-4e2d-91df-c9cd17be5bdc,2026-04-19T16:12:49.418478-04:00,node-01,checkout-api,200,True,anomalous,market_aware_v1,46.795,48.031,108.326,32.013,0.785,49.722,65.933,1.383
fc832404-06eb-4dc2-a11e-cf138caee872,2026-04-19T16:12:49.445195-04:00,node-01,payments-api,200,True,normal,market_aware_v1,39.452,46.242,101.445,25.803,0.396,40.841,68.02,1.004
a5f2101f-ba06-4d47-92e5-d9a31de76500,2026-04-19T16:12:49.467481-04:00,node-01,orders-api,200,True,normal,market_aware_v1,45.353,44.941,70.827,30.86,0.145,36.52,104.522,0.312
455758a2-ef1c-4c0e-8121-babdb277adf7,2026-04-19T16:12:49.489623-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,45.43,45.588,86.241,29.432,0.37,40.379,73.078,0.656
e1edf7e9-22de-4688-96e2-be926bc57e2a,2026-04-19T16:12:49.510337-04:00,node-01,payments-api,200,True,normal,market_aware_v1,39.081,46.69,99.831,25.129,0.361,45.609,61.955,0.734
f6d56df9-3fa5-43b3-aba4-6bc9a5242394,2026-04-19T16:12:49.534206-04:00,node-01,orders-api,200,True,normal,market_aware_v1,45.345,41.157,63.164,32.453,0.226,35.097,103.093,0.341
35ea3f76-1cce-46b7-bd33-33c6d1dc5d46,2026-04-19T16:12:49.556120-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,39.635,45.41,72.7,27.164,0.276,27.135,80.679,0.451
07d81a66-d007-462d-aebd-42a46ee26093,2026-04-19T16:12:49.577557-04:00,node-01,payments-api,200,True,normal,market_aware_v1,40.127,46.56,105.106,25.369,0.431,44.437,61.389,0.86
0042a2e3-2322-4989-99d6-8e8be579c000,2026-04-19T16:12:49.595948-04:00,node-01,orders-api,200,True,normal,market_aware_v1,45.708,40.133,90.929,26.871,0.247,43.515,89.787,0.425
287cbd23-88b2-4e46-8091-609ba230d5af,2026-04-19T16:12:49.617563-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,41.386,45.627,82.412,27.937,0.371,38.348,78.09,0.597
bc4c52d7-9423-438e-94e5-6af0dc808d01,2026-04-19T16:12:49.634812-04:00,node-01,payments-api,200,True,normal,market_aware_v1,42.184,48.448,92.78,23.445,0.261,38.456,61.562,0.52
77b7bbd6-c942-47dc-b1de-faa72a228bd8,2026-04-19T16:12:49.656921-04:00,node-01,orders-api,200,True,normal,market_aware_v1,50.138,42.902,90.273,30.728,0.249,42.184,95.247,0.517
8c54344f-2944-475b-a1ea-06027c4e268e,2026-04-19T16:12:49.679442-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,42.497,45.782,89.823,29.556,0.328,39.494,76.4,0.477
5a016d3a-6641-48a4-b2c6-d5baea6858cf,2026-04-19T16:12:49.709209-04:00,node-01,payments-api,200,True,anomalous,market_aware_v1,43.321,53.339,112.145,27.501,0.809,56.093,60.584,1.481
cc8d9db5-7211-432c-b7f7-def05cd49c20,2026-04-19T16:12:49.734646-04:00,node-01,orders-api,200,True,normal,market_aware_v1,50.726,45.457,79.082,31.061,0.277,44.44,103.953,0.536
d95f0ef6-f96b-4a50-8f70-5a08ef34861c,2026-04-19T16:12:49.755360-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,49.491,49.652,90.175,31.869,0.373,41.333,84.347,0.706
3f5f18a8-9c50-47ee-925b-f4a191ca20d0,2026-04-19T16:12:49.784597-04:00,node-01,payments-api,200,True,normal,market_aware_v1,42.284,54.593,88.082,28.534,0.362,35.313,75.167,0.564
0a9873c8-3f27-40c0-a5ef-98c83d2a8dfa,2026-04-19T16:12:49.811594-04:00,node-01,orders-api,200,True,anomalous,market_aware_v1,51.452,46.156,87.603,33.809,0.575,46.738,97.923,1.137
01eab934-bfeb-4a48-b33b-de96d9354007,2026-04-19T16:12:49.833228-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,44.91,50.989,95.265,30.26,0.351,37.508,84.252,0.665
e10ca163-be69-480b-aaaa-4817947fccdd,2026-04-19T16:12:49.856849-04:00,node-01,payments-api,200,True,normal,market_aware_v1,43.42,52.347,111.472,26.017,0.311,48.169,65.381,0.769
38842c60-27d1-4f54-9155-77bc4979f48d,2026-04-19T16:12:49.877950-04:00,node-01,orders-api,200,True,normal,market_aware_v1,53.375,47.513,75.702,29.914,0.139,34.431,104.974,0.227
dcfa3341-d9a1-4d27-a9cd-c14e2cfb6679,2026-04-19T16:12:49.901857-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,47.526,46.785,81.675,32.476,0.285,41.215,86.155,0.535
9b030664-906b-49ab-bb52-51b1cab8921c,2026-04-19T16:12:49.922176-04:00,node-01,payments-api,200,True,normal,market_aware_v1,45.957,52.004,103.153,27.993,0.328,42.262,73.786,0.637
47c189fa-40a1-4169-a7d7-890c6f8fa362,2026-04-19T16:12:49.942409-04:00,node-01,orders-api,200,True,normal,market_aware_v1,48.83,48.361,68.002,31.475,0.299,38.534,109.013,0.505
e06eee74-5e93-4723-bf59-e3f4f74dd007,2026-04-19T16:12:49.964646-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,50.141,53.172,96.163,27.885,0.401,45.14,83.427,0.895
53ac889f-1b52-4c16-95f6-7c88363b748e,2026-04-19T16:12:49.999797-04:00,node-01,payments-api,200,True,normal,market_aware_v1,49.572,55.351,116.135,27.026,0.397,46.738,71.258,0.888
889d6153-c03f-4ba2-a86e-15e19f250e55,2026-04-19T16:12:50.022378-04:00,node-01,orders-api,200,True,normal,market_aware_v1,50.266,45.648,85.899,33.847,0.207,41.074,115.865,0.382
ff9cc0c1-7632-481d-9949-45d310153f53,2026-04-19T16:12:50.043768-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,49.281,51.058,111.778,29.849,0.544,53.917,84.487,1.056
80941f26-f13e-4217-89e7-05a063e78ec6,2026-04-19T16:12:50.065696-04:00,node-01,payments-api,200,True,normal,market_aware_v1,42.799,53.852,116.529,26.076,0.592,58.162,70.453,1.213
b2cfb920-def1-42f9-ba1b-6dd86e2bac10,2026-04-19T16:12:50.087396-04:00,node-01,orders-api,200,True,normal,market_aware_v1,56.737,47.082,94.738,33.553,0.322,48.845,106.09,0.808
9080fc4a-7c52-41eb-a9b5-a9a31bb9efe4,2026-04-19T16:12:50.110532-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,47.387,51.648,94.917,29.645,0.382,43.122,92.149,0.717
800d3a24-d1d5-4c29-8236-aa11b653a3a1,2026-04-19T16:12:50.128157-04:00,node-01,payments-api,200,True,normal,market_aware_v1,42.219,55.286,107.536,28.206,0.312,42.897,70.5,0.701
eed386f5-0074-4eda-afa7-714816aeaf62,2026-04-19T16:12:50.144401-04:00,node-01,orders-api,200,True,anomalous,market_aware_v1,53.008,48.689,89.842,33.164,0.54,46.953,98.12,0.946
52c50d81-2e4c-4c44-8df1-e90f3519e0b1,2026-04-19T16:12:50.172592-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,47.363,50.774,93.367,29.099,0.447,42.198,78.355,0.842
49ebada6-712b-4050-bb9d-df842e6efe4e,2026-04-19T16:12:50.198931-04:00,node-01,payments-api,200,True,normal,market_aware_v1,43.353,50.289,101.127,27.734,0.294,43.854,60.63,0.669
eadca72a-4645-4286-b53b-6a353adb29d9,2026-04-19T16:12:50.221815-04:00,node-01,orders-api,200,True,normal,market_aware_v1,47.82,43.852,89.365,31.967,0.264,42.983,100.079,0.584
1153fa4e-f167-410e-a31a-8551cb6473d0,2026-04-19T16:12:50.243282-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,43.555,45.859,84.326,27.125,0.4,36.305,81.523,0.552
114c51e9-2070-446e-97ff-e6ee0b7c2c3e,2026-04-19T16:12:50.265025-04:00,node-01,payments-api,200,True,normal,market_aware_v1,40.125,48.838,119.327,26.082,0.471,50.949,63.042,1.237
5a152227-7323-4d2f-a4d8-30b782842e36,2026-04-19T16:12:50.288294-04:00,node-01,orders-api,200,True,normal,market_aware_v1,45.664,41.52,77.819,30.74,0.111,35.068,105.052,0.393
b5dfd894-2574-4f0f-94a9-58d39c55975b,2026-04-19T16:12:50.308903-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,45.995,45.209,91.954,27.457,0.434,42.156,75.339,0.803
ad6ce806-84fc-4d86-a18c-27efc46bebdd,2026-04-19T16:12:50.338892-04:00,node-01,payments-api,200,True,normal,market_aware_v1,38.721,46.874,111.224,24.295,0.331,45.413,60.694,0.653
7b428eda-6dc0-471b-a555-0040a0708ed4,2026-04-19T16:12:50.365607-04:00,node-01,orders-api,200,True,normal,market_aware_v1,47.706,41.496,90.266,30.416,0.324,45.722,96.676,0.754
a7d42855-b280-4288-8f36-499bca50df7c,2026-04-19T16:12:50.386938-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,42.309,45.157,99.517,27.471,0.318,39.607,67.529,0.621
1bd61851-0121-46d8-9c46-124afc62b223,2026-04-19T16:12:50.409403-04:00,node-01,payments-api,200,True,normal,market_aware_v1,36.7,45.361,81.393,23.892,0.187,35.235,62.997,0.427
0ea23355-af41-4b9e-aa48-16105abed27f,2026-04-19T16:12:50.431028-04:00,node-01,orders-api,200,True,normal,market_aware_v1,39.946,40.41,71.202,28.779,0.18,35.447,90.264,0.323
9fde4a3b-af08-4e09-bc95-cc5f7d0b7781,2026-04-19T16:12:50.455574-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,38.337,45.805,89.541,27.85,0.333,32.732,71.654,0.583
38d101a4-b90a-479f-a7a0-4d74e10af6d6,2026-04-19T16:12:50.475795-04:00,node-01,payments-api,200,True,normal,market_aware_v1,31.62,46.15,94.591,22.762,0.443,48.387,53.705,0.947
ffc2328d-0074-4870-b7fd-7fbd25b3c990,2026-04-19T16:12:50.498477-04:00,node-01,orders-api,200,True,anomalous,market_aware_v1,46.653,41.628,94.902,29.678,0.592,49.573,81.182,1.074
0c26c700-835d-48c4-a72b-07c3c27afa2e,2026-04-19T16:12:50.527469-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,40.236,44.273,89.94,27.741,0.502,44.351,64.972,0.824
1e3f0638-f031-46ba-b357-af24caf7a004,2026-04-19T16:12:50.554414-04:00,node-01,payments-api,200,True,normal,market_aware_v1,37.563,48.072,108.266,22.804,0.38,50.137,53.777,0.881
72475b0f-e5c2-4756-b2f4-e8d5f49a2795,2026-04-19T16:12:50.575767-04:00,node-01,orders-api,200,True,anomalous,market_aware_v1,47.523,43.446,90.711,31.403,0.564,49.25,88.46,1.041
93d06753-d214-4f80-9212-9c6d3fae3d36,2026-04-19T16:12:50.598619-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,34.189,45.699,90.697,28.201,0.406,38.923,69.442,0.78
cfc3343d-dfc1-444c-a19c-3cd564a77f91,2026-04-19T16:12:50.620143-04:00,node-01,payments-api,200,True,normal,market_aware_v1,41.961,48.827,103.887,24.603,0.287,48.961,54.781,0.843
524d753e-c656-4643-bb72-d4568d0cf96d,2026-04-19T16:12:50.643251-04:00,node-01,orders-api,200,True,normal,market_aware_v1,47.877,43.419,87.883,29.914,0.265,43.636,93.732,0.559
d0c06e2b-bd64-4884-871b-27290d7aa3e4,2026-04-19T16:12:50.660747-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,45.141,46.567,76.963,26.27,0.285,35.176,77.439,0.393
0ccc8084-618a-46ff-8097-5ba122216afd,2026-04-19T16:12:50.677328-04:00,node-01,payments-api,200,True,normal,market_aware_v1,42.31,51.169,101.121,25.307,0.254,41.281,60.989,0.541
f686fe11-cf51-4feb-aee5-bf7ef5687689,2026-04-19T16:12:50.693911-04:00,node-01,orders-api,200,True,normal,market_aware_v1,49.397,42.463,79.252,32.161,0.235,40.69,97.473,0.453
338e7e29-8367-4dbb-9b85-4f328307de41,2026-04-19T16:12:50.722491-04:00,node-01,checkout-api,200,True,anomalous,market_aware_v1,47.148,51.854,106.248,30.976,0.802,45.944,70.745,1.347
cbcd1e8b-987e-48ea-b8ba-52f1d4db63b1,2026-04-19T16:12:50.742422-04:00,node-01,payments-api,200,True,normal,market_aware_v1,45.036,48.99,109.896,27.15,0.396,45.084,62.524,0.86
302703a9-c2cf-42cb-837b-b947dc878b1e,2026-04-19T16:12:50.764543-04:00,node-01,orders-api,200,True,normal,market_aware_v1,50.262,47.01,80.15,31.994,0.224,48.866,97.559,0.651
1a6de964-86a7-4d48-b45f-08870b9c24fd,2026-04-19T16:12:50.787732-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,54.24,47.563,114.503,31.748,0.418,47.769,79.254,0.892
c6789d9f-ed4d-4b9e-a069-f122392f6f77,2026-04-19T16:12:50.807441-04:00,node-01,payments-api,200,True,normal,market_aware_v1,42.548,52.919,98.801,27.554,0.357,38.354,73.716,0.598
6478010a-048b-41e3-bfec-496eb329d483,2026-04-19T16:12:50.831732-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.959,43.607,82.392,30.12,0.24,38.717,103.675,0.315
a6956346-6051-4ce3-91ee-d39a04b066c4,2026-04-19T16:12:50.854550-04:00,node-01,checkout-api,200,True,anomalous,market_aware_v1,49.377,51.756,106.506,33.139,0.772,49.529,79.262,1.291
67d60462-e679-4667-b9ae-62d037a08e37,2026-04-19T16:12:50.875773-04:00,node-01,payments-api,200,True,normal,market_aware_v1,41.864,49.411,104.71,28.011,0.363,42.315,67.208,0.723
c93b4640-4e3a-4eab-86b6-28fd526c8706,2026-04-19T16:12:50.905050-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.756,43.514,86.992,32.614,0.395,48.335,105.376,0.874
25d05af9-45d1-42c9-941a-a95db2b82fd4,2026-04-19T16:12:50.934352-04:00,node-01,checkout-api,429,True,anomalous,market_aware_v1,51.418,50.454,126.805,30.209,0.931,60.952,72.143,1.74
2eae34cd-4466-4c80-973b-efebd4d2383b,2026-04-19T16:12:50.953081-04:00,node-01,payments-api,200,True,normal,market_aware_v1,49.162,51.945,106.769,25.546,0.371,46.734,68.629,0.795
ed9c3c76-a54f-489e-84bc-d43904299e7d,2026-04-19T16:12:50.975017-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.058,45.595,79.644,32.877,0.345,48.269,101.111,0.745
1d1ac969-d4b9-4f7f-99b3-a9b33945ab0b,2026-04-19T16:12:50.998454-04:00,node-01,checkout-api,200,True,anomalous,market_aware_v1,47.925,49.328,116.431,29.315,0.892,60.088,70.361,1.605
a94224af-2f3e-4e7c-8aec-4849730e6c70,2026-04-19T16:12:51.019649-04:00,node-01,payments-api,200,True,normal,market_aware_v1,44.207,48.199,105.846,25.814,0.325,49.477,69.438,0.845
c0c5c031-3588-4940-a29d-fd339cdf13bb,2026-04-19T16:12:51.042927-04:00,node-01,orders-api,200,True,anomalous,market_aware_v1,51.61,47.358,82.916,32.773,0.553,44.184,99.718,1.006
2b53012e-586f-4907-9cf7-0fdba29ec0bc,2026-04-19T16:12:51.064166-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,46.581,45.261,97.578,30.45,0.374,40.066,82.961,0.76
0fc29ff6-b05c-4daa-a8d7-3886e707c7da,2026-04-19T16:12:51.086516-04:00,node-01,payments-api,200,True,normal,market_aware_v1,41.556,51.1,99.447,25.792,0.314,44.321,62.376,0.748
