event_id,generated_at,source_node,service_name,status_code,is_synthetic,scenario_tag,telemetry_profile,cpu_pct,memory_pct,latency_ms,disk_io_pct,net_error_rate,queue_length,throughput_rate,http_5xx_rate
404752f5-5c54-495e-9ea5-c13638a00790,2026-04-25T17:12:08.647975-04:00,node-01,payments-api,200,True,normal,market_aware_v1,35.568,47.727,100.722,23.022,0.404,41.732,59.479,0.564
a7a0edf8-bf93-497e-8da7-ce9ce505699b,2026-04-25T17:12:08.648506-04:00,node-01,orders-api,200,True,normal,market_aware_v1,42.042,46.807,72.586,28.234,0.047,33.704,96.018,0.156
d17c342c-50d8-4811-88cd-6d6053acbc59,2026-04-25T17:12:08.648959-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,42.16,44.017,77.543,28.634,0.307,33.647,83.874,0.539
3438494c-b212-401a-ae8a-ec59113c6730,2026-04-25T17:12:08.649396-04:00,node-01,payments-api,200,True,normal,market_aware_v1,35.711,46.503,96.865,25.978,0.328,42.174,68.126,0.751
74a87401-4129-428a-987b-7ae9c5d39b2a,2026-04-25T17:12:08.649893-04:00,node-01,orders-api,200,True,normal,market_aware_v1,47.911,42.737,81.115,30.671,0.287,44.766,92.509,0.479
591cfd0f-0115-4c36-98ce-7d3a9e317514,2026-04-25T17:12:08.650374-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,44.447,46.183,94.169,28.822,0.351,39.926,80.076,0.667
6bba3f2f-87f7-47db-88d5-50bed30e17f9,2026-04-25T17:12:08.650845-04:00,node-01,payments-api,200,True,normal,market_aware_v1,40.749,48.11,103.909,24.276,0.426,48.491,61.479,0.81
7fd02d0d-5f35-4092-8a18-3c3b8623ca4c,2026-04-25T17:12:08.651330-04:00,node-01,orders-api,200,True,normal,market_aware_v1,43.994,43.13,85.377,30.376,0.28,42.605,101.483,0.436
87b28fd8-7c06-4f5a-a796-3224edaf4f7e,2026-04-25T17:12:08.651775-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,44.587,47.469,92.228,30.412,0.365,40.534,82.175,0.788
8acdeea8-7aeb-4ee7-b4c4-2b89365c570d,2026-04-25T17:12:08.652220-04:00,node-01,payments-api,200,True,normal,market_aware_v1,50.155,50.047,121.809,27.592,0.38,48.763,62.904,1.105
7ed0bcdf-c56b-4d91-adc4-9b809034d09a,2026-04-25T17:12:08.652709-04:00,node-01,orders-api,200,True,normal,market_aware_v1,48.888,44.073,60.749,30.633,0.175,30.149,106.9,0.243
a024bd03-29bd-4285-a85f-7a721d61fa80,2026-04-25T17:12:08.653184-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,47.359,51.798,79.936,32.054,0.301,36.387,82.143,0.439
0efd6a32-5488-46e8-9f7b-1a0036c231e7,2026-04-25T17:12:08.653666-04:00,node-01,payments-api,200,True,normal,market_aware_v1,41.087,49.362,105.972,26.718,0.393,50.374,63.657,1.017
fcadbe01-d042-4f40-a4b7-54795a78a9de,2026-04-25T17:12:08.654153-04:00,node-01,orders-api,200,True,normal,market_aware_v1,46.96,45.898,81.585,31.327,0.318,43.753,102.576,0.564
65581c38-0dbc-4111-b59c-4c48aab11387,2026-04-25T17:12:08.654632-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,48.164,47.531,90.821,28.92,0.405,44.588,83.007,0.714
390c1a15-9081-4722-8f3d-c8bea2a22064,2026-04-25T17:12:08.655182-04:00,node-01,payments-api,200,True,normal,market_aware_v1,44.041,50.878,113.513,27.289,0.408,50.903,69.766,0.972
c32dac28-1d62-4e38-b374-ab074af4f078,2026-04-25T17:12:08.655871-04:00,node-01,orders-api,200,True,normal,market_aware_v1,50.156,44.751,77.153,31.772,0.254,41.667,108.336,0.573
3e7d6c14-4a16-4e65-a405-66bedd43c4f9,2026-04-25T17:12:08.656362-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,46.046,47.817,99.271,31.118,0.461,41.731,80.394,0.686
9c4412b3-1adc-4866-a274-5e353053de3e,2026-04-25T17:12:08.656856-04:00,node-01,payments-api,200,True,normal,market_aware_v1,45.531,51.442,98.728,26.279,0.366,42.536,68.131,0.727
65eb3544-91a0-4c82-aa13-6b65b105ef07,2026-04-25T17:12:08.657279-04:00,node-01,orders-api,200,True,normal,market_aware_v1,52.648,48.207,65.594,32.99,0.221,40.072,105.452,0.361
dc0b8743-c89a-4e21-9821-5ecd94aa559a,2026-04-25T17:12:08.657765-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,45.649,47.511,100.041,28.71,0.375,43.733,82.764,0.675
ace230ba-31d3-4aa8-a812-f7cde59779e0,2026-04-25T17:12:08.658198-04:00,node-01,payments-api,200,True,normal,market_aware_v1,44.907,53.299,90.942,25.06,0.275,42.916,69.909,0.696
ee0421e3-579c-4f66-b485-718a349ac857,2026-04-25T17:12:08.658663-04:00,node-01,orders-api,200,True,normal,market_aware_v1,49.103,42.671,71.267,31.143,0.2,36.223,107.261,0.199
299e3800-f156-4179-9af8-8d2181e3d399,2026-04-25T17:12:08.659102-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,47.394,46.972,86.948,28.893,0.372,43.194,75.418,0.816
1b05e012-ee48-4b8f-a1fb-20d4ca5b6f59,2026-04-25T17:12:08.659720-04:00,node-01,payments-api,200,True,normal,market_aware_v1,37.678,49.176,102.793,26.841,0.392,42.351,62.285,0.723
a33d33db-da1f-469d-9192-06ad49551761,2026-04-25T17:12:08.660224-04:00,node-01,orders-api,200,True,normal,market_aware_v1,43.474,41.668,75.891,31.303,0.22,41.08,99.949,0.466
e3077c94-9e8f-4bd2-8281-3b1241d84d79,2026-04-25T17:12:08.660702-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,41.023,46.05,88.326,26.591,0.374,42.006,73.107,0.737
e933ac1d-14b0-4749-8c3d-b67ba5708f77,2026-04-25T17:12:08.661169-04:00,node-01,payments-api,200,True,normal,market_aware_v1,40.638,46.979,103.678,26.087,0.32,43.831,57.334,0.627
f1308b03-ae63-432d-8582-6e2c909684c8,2026-04-25T17:12:08.661680-04:00,node-01,orders-api,200,True,normal,market_aware_v1,46.618,42.741,73.693,29.498,0.197,40.48,102.044,0.505
dab4ca88-086d-4afc-bfe9-8e2b6a64b919,2026-04-25T17:12:08.662130-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,43.089,45.497,89.902,27.215,0.391,40.061,75.199,0.576
17f7e23f-b878-4187-8756-0988c6d3491b,2026-04-25T17:12:08.662593-04:00,node-01,payments-api,200,True,normal,market_aware_v1,40.804,48.268,93.881,26.921,0.251,38.297,71.399,0.487
8ce8281b-39fe-4562-ae4f-60984dc5064f,2026-04-25T17:12:08.663058-04:00,node-01,orders-api,200,True,normal,market_aware_v1,42.642,42.756,72.765,31.745,0.218,33.704,98.714,0.315
7305c497-b18a-42b8-9d3f-1fa327163ec5,2026-04-25T17:12:08.663533-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,43.373,44.833,100.645,29.153,0.426,45.727,73.516,0.907
ecb534e8-2391-4041-8aba-5da7d0f83f6f,2026-04-25T17:12:08.664006-04:00,node-01,payments-api,200,True,normal,market_aware_v1,36.978,48.564,95.755,23.489,0.339,44.102,63.323,0.747
b62c7a2d-68ff-44d2-b1a4-f28ca0784931,2026-04-25T17:12:08.664480-04:00,node-01,orders-api,200,True,normal,market_aware_v1,43.777,42.876,64.755,31.898,0.112,36.923,99.995,0.252
9d54ad52-b403-4582-bfef-a216eedfc4d3,2026-04-25T17:12:08.664948-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,43.123,45.657,83.103,26.818,0.444,37.896,80.186,0.726
b6893fb5-9f83-414b-ab93-32715681f1ad,2026-04-25T17:12:08.665413-04:00,node-01,payments-api,200,True,normal,market_aware_v1,44.971,51.869,116.403,26.419,0.494,53.031,59.992,1.216
28278a02-7fcb-4151-9401-a80b17fcdc31,2026-04-25T17:12:08.665871-04:00,node-01,orders-api,200,True,anomalous,market_aware_v1,49.697,46.887,118.394,32.519,0.704,53.207,91.155,1.301
7fb67591-5cb5-49a5-97e4-0c95eb12fcd4,2026-04-25T17:12:08.666344-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,42.098,46.125,95.691,26.749,0.485,42.117,75.799,0.929
6d383b37-9451-4cec-b3c0-db824dd64e23,2026-04-25T17:12:08.666923-04:00,node-01,payments-api,200,True,normal,market_aware_v1,43.867,48.133,101.409,23.435,0.371,47.12,64.671,0.723
3b1f753f-f06f-42f8-a5e9-7539c52a2ec1,2026-04-25T17:12:08.667402-04:00,node-01,orders-api,200,True,normal,market_aware_v1,48.144,45.394,92.007,31.2,0.386,45.629,102.493,0.806
293bea2f-5cf1-4deb-bfa3-c2b100c058fb,2026-04-25T17:12:08.667873-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,40.77,46.962,84.957,31.37,0.263,35.18,83.62,0.402
6a40a483-16ec-4e99-8edb-0b6ebe7cf1db,2026-04-25T17:12:08.668284-04:00,node-01,payments-api,200,True,normal,market_aware_v1,45.961,51.038,98.338,27.308,0.465,48.145,66.289,0.933
b299646b-429e-42ed-80d4-694447e7f85a,2026-04-25T17:12:08.668733-04:00,node-01,orders-api,200,True,normal,market_aware_v1,50.23,46.629,67.378,32.174,0.241,41.313,106.942,0.416
1c2d15a7-9e47-4f45-8f22-a3c3b2429b1d,2026-04-25T17:12:08.669149-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,50.521,52.983,84.555,30.668,0.295,36.793,84.227,0.406
9f8e0d5d-709e-40a8-aed0-72e1b1559622,2026-04-25T17:12:08.669566-04:00,node-01,payments-api,200,True,normal,market_aware_v1,43.108,52.029,92.218,28.7,0.367,41.897,71.589,0.521
d2efb9d8-bd93-4852-b828-173293e483e6,2026-04-25T17:12:08.670000-04:00,node-01,orders-api,200,True,normal,market_aware_v1,49.72,44.46,81.217,32.801,0.263,46.489,106.594,0.575
4f4de266-5cb3-47de-bbd1-cec1909fdd0e,2026-04-25T17:12:08.670602-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,53.904,47.301,90.59,29.91,0.369,41.67,88.6,0.73
de8eacd8-c9f5-4180-8271-90cc164e5181,2026-04-25T17:12:08.671069-04:00,node-01,payments-api,200,True,anomalous,market_aware_v1,48.294,52.276,119.833,29.368,0.828,54.05,61.079,1.579
8cce9700-176b-4919-b72c-d7f91c0f879c,2026-04-25T17:12:08.671592-04:00,node-01,orders-api,200,True,normal,market_aware_v1,55.069,46.32,90.114,33.258,0.308,44.835,106.756,0.819
de093249-bf13-4519-b48a-23dc5e87b62a,2026-04-25T17:12:08.672090-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,54.87,47.176,98.796,29.544,0.552,45.829,86.008,0.928
f14ebaa6-aa26-4cc9-9e5a-16c57a54e9ca,2026-04-25T17:12:08.672585-04:00,node-01,payments-api,200,True,normal,market_aware_v1,46.114,52.873,87.306,27.606,0.267,36.96,76.574,0.548
86b60459-d696-4c3d-a699-a83950f73163,2026-04-25T17:12:08.673117-04:00,node-01,orders-api,200,True,normal,market_aware_v1,54.947,48.157,95.225,32.47,0.241,43.119,101.114,0.643
4811a6cf-b761-4a20-b4a4-2fcd8b5deb99,2026-04-25T17:12:08.673625-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,48.549,48.999,91.717,31.029,0.364,37.062,90.591,0.672
07b11371-f4bc-4a56-b354-bea1acb2a465,2026-04-25T17:12:08.674139-04:00,node-01,payments-api,200,True,normal,market_aware_v1,42.577,51.419,99.532,30.864,0.217,38.991,74.749,0.487
0c2ef295-8de7-4142-96e7-6a24b8e58dcc,2026-04-25T17:12:08.674642-04:00,node-01,orders-api,200,True,normal,market_aware_v1,52.738,46.395,85.027,33.151,0.241,45.333,99.589,0.595
1a3b1507-163f-420b-8bd0-5c71ac38e866,2026-04-25T17:12:08.675163-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,52.224,49.2,89.042,32.217,0.371,38.312,88.311,0.584
916175c2-039e-45c3-b7e2-993f5deaa812,2026-04-25T17:12:08.675666-04:00,node-01,payments-api,200,True,normal,market_aware_v1,45.006,51.571,107.246,28.958,0.38,51.955,68.52,1.11
a9545572-4b16-48a3-8544-d73392c4fa80,2026-04-25T17:12:08.676164-04:00,node-01,orders-api,200,True,normal,market_aware_v1,52.502,46.604,103.889,33.579,0.43,54.238,97.361,1.309
e952d532-47d2-456c-ab96-bf1c0f742129,2026-04-25T17:12:08.676691-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,49.602,50.349,93.626,31.925,0.43,43.586,82.306,0.849
efda9812-2300-46dd-b0f4-fc332cc5c980,2026-04-25T17:12:08.677259-04:00,node-01,payments-api,200,True,normal,market_aware_v1,43.386,49.994,84.116,24.365,0.277,33.369,69.551,0.459
80859b36-615f-4022-89e2-d06ea948b72e,2026-04-25T17:12:08.677765-04:00,node-01,orders-api,200,True,normal,market_aware_v1,44.576,45.133,69.58,29.453,0.307,38.144,98.318,0.465
1a4aac12-4864-434a-9d10-5b5c7a2771b6,2026-04-25T17:12:08.678260-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,42.468,48.275,107.212,29.351,0.561,47.363,75.025,0.905
85302a08-166c-404d-b95b-888f3243c27d,2026-04-25T17:12:08.680177-04:00,node-01,payments-api,200,True,anomalous,market_aware_v1,45.27,51.816,106.842,27.618,0.617,43.934,65.117,1.077
b042be77-64f1-47dd-bc40-a452e806e1bc,2026-04-25T17:12:08.680640-04:00,node-01,orders-api,200,True,normal,market_aware_v1,47.088,42.718,88.602,30.811,0.351,48.195,95.368,0.876
62e03d18-af4c-46bc-bf92-98dd4e5d0d9a,2026-04-25T17:12:08.681113-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,41.159,41.962,84.428,29.124,0.343,31.667,76.742,0.53
4903d54e-b2f0-4475-a373-73c62da6701e,2026-04-25T17:12:08.681540-04:00,node-01,payments-api,200,True,normal,market_aware_v1,34.433,44.463,85.125,24.872,0.363,42.063,66.803,0.674
e034ec81-7afb-4ca2-8b56-7f2788b63f01,2026-04-25T17:12:08.682013-04:00,node-01,orders-api,200,True,normal,market_aware_v1,43.829,42.335,76.513,29.766,0.221,36.159,93.0,0.402
1c967fc5-7246-4fd4-9941-d97f6acb176b,2026-04-25T17:12:08.682488-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,41.631,45.153,86.311,28.919,0.366,43.713,74.346,0.752
137e235a-08f6-462f-9e15-4147ae622f79,2026-04-25T17:12:08.683497-04:00,node-01,payments-api,200,True,normal,market_aware_v1,34.328,44.869,97.169,23.923,0.302,41.827,58.378,0.635
869661c8-bda0-4619-b93d-29145035d0d2,2026-04-25T17:12:08.684253-04:00,node-01,orders-api,200,True,normal,market_aware_v1,44.942,41.244,64.901,29.61,0.194,37.719,99.296,0.42
e0b45c8c-7a5e-419f-a18f-d68d056f485b,2026-04-25T17:12:08.684716-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,38.096,42.334,91.989,27.57,0.432,41.959,73.359,0.759
c4b55614-b1a0-478b-a8be-220ff4af0c2e,2026-04-25T17:12:08.685138-04:00,node-01,payments-api,200,True,normal,market_aware_v1,34.496,44.25,89.75,26.026,0.268,39.011,59.413,0.656
c3bb6e45-97ca-43a6-88ee-8395a9897525,2026-04-25T17:12:08.685645-04:00,node-01,orders-api,200,True,normal,market_aware_v1,41.177,41.552,75.132,28.395,0.139,37.14,96.773,0.25
5d3c2646-19e9-4c96-b435-582ced01c1ed,2026-04-25T17:12:08.686096-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,43.723,44.927,89.685,25.92,0.325,41.794,66.81,0.645
7b90ee3f-8e08-4c6d-af3e-e1c9b02dd6a2,2026-04-25T17:12:08.686594-04:00,node-01,payments-api,200,True,normal,market_aware_v1,34.496,47.1,80.291,24.838,0.188,35.228,62.31,0.363
05750474-17de-469f-9c73-9a1842be61e5,2026-04-25T17:12:08.687051-04:00,node-01,orders-api,200,True,normal,market_aware_v1,43.981,41.117,93.579,26.341,0.348,50.027,86.484,0.715
4100385a-c56d-467f-bcbb-83cf9cbc129c,2026-04-25T17:12:08.688290-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,40.266,42.922,96.419,27.374,0.343,45.747,74.816,0.719
d9aa3675-d1ca-4da8-b902-8113b7bbc729,2026-04-25T17:12:08.689230-04:00,node-01,payments-api,200,True,normal,market_aware_v1,38.291,46.82,103.591,26.971,0.258,42.622,58.071,0.647
4ce16e98-e650-4b38-b837-6036b11159fa,2026-04-25T17:12:08.689721-04:00,node-01,orders-api,200,True,normal,market_aware_v1,47.104,43.91,81.175,32.65,0.115,37.385,99.354,0.256
c68a66b9-3f43-4d54-857d-9190e1cbbb69,2026-04-25T17:12:08.690215-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,41.436,46.574,84.97,28.013,0.288,34.428,71.871,0.412
ff94a1e3-e734-4b74-bb0f-6c1875d94af4,2026-04-25T17:12:08.690707-04:00,node-01,payments-api,200,True,normal,market_aware_v1,41.54,43.556,83.123,25.518,0.255,39.128,67.739,0.373
0e2db41a-674f-4a53-a4df-1f8231f1b7bc,2026-04-25T17:12:08.691195-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.266,44.861,80.458,29.363,0.139,38.877,102.48,0.3
a7e30934-2605-44b1-9c36-a9eed4f78dc2,2026-04-25T17:12:08.692075-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,47.447,46.076,86.855,28.475,0.323,36.223,82.249,0.534
f4d33134-566f-4f0a-b9fd-fb79464a9f3c,2026-04-25T17:12:08.692557-04:00,node-01,payments-api,200,True,normal,market_aware_v1,41.954,52.985,81.656,23.988,0.322,38.622,73.085,0.539
52e13cfc-b8b3-46e3-ab33-ad3d4c028fbb,2026-04-25T17:12:08.693044-04:00,node-01,orders-api,200,True,normal,market_aware_v1,49.322,44.534,99.513,31.099,0.384,49.523,93.09,0.799
a1e34c94-5937-42f1-93b1-e84203b82b4c,2026-04-25T17:12:08.693549-04:00,node-01,checkout-api,200,True,anomalous,market_aware_v1,52.517,52.535,128.418,30.918,0.955,56.821,69.183,1.882
0e7a3a78-78d2-4846-82ba-26418f320071,2026-04-25T17:12:08.694040-04:00,node-01,payments-api,200,True,normal,market_aware_v1,47.865,51.558,106.645,26.547,0.422,47.177,68.322,0.816
f3084b79-3ace-4206-9e2f-5bbd970a8da6,2026-04-25T17:12:08.694543-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.394,46.681,79.903,31.726,0.183,38.768,101.992,0.418
7acdf4c8-6b0e-4697-a656-97df7b643e6e,2026-04-25T17:12:08.695025-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,52.163,50.055,100.372,27.51,0.426,44.312,81.208,0.677
0203c62c-2699-4e18-b320-10899fb07544,2026-04-25T17:12:08.695484-04:00,node-01,payments-api,200,True,normal,market_aware_v1,43.296,50.085,100.709,26.128,0.392,48.394,65.964,0.781
f4c4553d-6892-4464-b2b7-312f4b82abf7,2026-04-25T17:12:08.695899-04:00,node-01,orders-api,200,True,normal,market_aware_v1,47.654,46.192,86.286,32.265,0.343,46.254,103.748,0.726
12c5d31e-47ad-4828-b25d-dded31583384,2026-04-25T17:12:08.696301-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,49.495,48.375,91.821,30.645,0.296,38.755,88.654,0.62
2a45d910-c0f4-4b43-8952-41e2059983ef,2026-04-25T17:12:08.696716-04:00,node-01,payments-api,200,True,normal,market_aware_v1,46.678,49.904,101.993,25.768,0.355,48.539,70.73,0.891
6a26ce1c-775a-49a6-9d7e-30737f467dce,2026-04-25T17:12:08.697118-04:00,node-01,orders-api,200,True,normal,market_aware_v1,51.748,46.114,83.663,36.267,0.274,47.484,100.575,0.63
c547817f-4d19-4f42-9515-00ea466a9f70,2026-04-25T17:12:08.697565-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,48.615,49.228,89.07,29.419,0.418,39.675,81.186,0.792
143990a3-9eae-47d5-901d-06e7f3f211f9,2026-04-25T17:12:08.697964-04:00,node-01,payments-api,200,True,normal,market_aware_v1,43.065,46.125,113.814,24.87,0.403,50.888,62.677,0.93
3eb04bec-a7bc-4732-849a-cb65e2024076,2026-04-25T17:12:08.698399-04:00,node-01,orders-api,200,True,normal,market_aware_v1,49.145,44.138,90.507,31.87,0.276,44.467,103.414,0.717
0b50bed1-c011-406a-815d-b538ae99fd44,2026-04-25T17:12:08.698841-04:00,node-01,checkout-api,200,True,normal,market_aware_v1,45.805,48.016,95.716,26.854,0.325,39.477,82.657,0.597
4b31c08d-a15b-4eee-bd27-07947c858e1d,2026-04-25T17:12:08.699268-04:00,node-01,payments-api,200,True,normal,market_aware_v1,39.066,51.343,100.559,24.191,0.363,42.741,69.854,0.682
